,AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS,DOW
318,147.04,246.88,130.36,254.95,230.48,51.91,103.02,331.14,314.43,219.86,129.17782026768643,67.05,162.97,53.12,155.12,230.25,195.72,72.0324427480916,253.25,133.68,137.26,150.36,364.89,224.45,57.6,220.7,54.79,139.71,187.32,63.19
319,147.78,248.95,132.995,252.36,230.75,52.09,102.92,330.81,319.23,226.98,129.76099426386233,68.26,161.25,53.18,156.28,231.48,198.0,72.81488549618321,255.85,135.45,136.37,151.65,376.3,231.28,57.49,222.52,54.18,139.78,187.89,63.14
320,147.57,248.94,131.24,249.52,230.93,51.57,101.78,331.84,320.79,228.6,128.67112810707457,65.405,161.64,53.35,155.95,230.96,197.83,72.72900763358778,255.91,136.64,136.92,151.84,376.28,228.76,57.54,221.47,54.7,139.8,186.49,63.79
321,145.99,249.95,134.43,253.27,229.35,51.66,102.24,327.68,320.4,229.0,125.41108986615679,65.22,159.48,53.09,154.09,231.32,196.47,72.92938931297711,258.49,133.54,135.11,152.21,374.5,232.0,57.62,221.02,54.6,139.37,185.49,63.31
322,147.42,249.62,132.03,252.43,232.58,51.37,104.27,335.35,320.02,229.38,126.79732313575525,64.19,159.92,53.08,151.21,230.31,196.75,72.90076335877863,255.59,132.26,135.6,155.43,375.63,228.02,57.7,221.98,54.47,139.32,187.46,64.24
323,148.53,255.13,134.5,251.11,232.52,51.64,103.42,338.55,322.74,229.84,126.74952198852773,65.02,160.39,53.33,152.17,231.28,197.48,73.14885496183206,259.5,133.67,137.24,154.36,390.01,233.0,57.7,226.28,53.72,140.16,185.93,64.57
324,149.99,255.71,134.16,248.18,233.36,52.8,102.96,342.31,328.08,232.11,127.7151051625239,64.75,162.24,53.68,153.3,233.08,198.58,73.92175572519083,260.74,134.31,137.25,155.95,391.01,231.91,58.28,226.41,53.3,140.61,187.26,64.68
325,148.54,255.97,134.84,244.15,232.39,52.85,103.26,343.09,326.85,230.97,127.26577437858508,63.63,162.69,54.0,152.65,231.81,198.59,74.1030534351145,258.74,132.57,136.61,154.38,389.84,230.5,58.39,225.79,53.79,139.71,187.43,64.55
326,145.1,259.14,133.11,234.06,227.63,51.79,101.33,331.88,323.96,227.33,132.08413001912044,62.7,166.48,54.17,149.27,233.01,198.3,74.97137404580151,258.26,127.11,137.75,155.73,396.53,227.96,58.39,223.28,53.34,140.79,182.79,62.48
327,147.18,258.78,133.5,235.92,232.46,51.93,102.73,335.27,325.95,230.5,137.23709369024857,63.7,166.59,54.61,150.54,232.26,200.88,75.60114503816794,260.58,129.9,136.85,157.38,398.81,230.56,58.14,227.45,54.05,141.2,183.11,64.82
328,147.16,255.05,131.94,234.33,228.89,51.5,100.95,330.85,321.46,229.26,135.06692160611854,62.57,165.18,54.44,147.37,232.96,200.9,74.38931297709922,257.17,129.18,134.63,155.87,396.54,231.35,57.28,227.57,52.58,139.67,182.76,60.93
329,144.33,257.03,134.32,238.38,230.11,51.91,101.55,339.35,323.89,224.5,136.16634799235183,59.24,165.52,54.47,150.19,234.58,202.2,74.31297709923663,261.15,130.19,133.94,157.84,400.31,233.51,57.3,230.0,53.02,139.9,183.02,62.11
330,150.34,255.52,134.72,241.44,230.56,51.64,101.52,343.52,319.99,221.52,135.34416826003823,58.76,164.12,53.66,150.56,232.31,199.63,73.97900763358778,261.55,131.6,131.26,155.73,395.86,235.46,56.94,230.34,52.73,137.91,184.27,62.2
331,150.36,255.13,134.39,242.47,230.34,51.37,102.7,346.63,320.59,222.93,135.76481835564053,57.97,163.18,53.58,151.25,234.98,194.45,73.81679389312977,261.97,132.11,131.18,155.2,394.5,234.21,56.32,229.91,52.51,138.38,184.64,62.65
332,152.54,236.71,133.58,235.46,232.3,51.11,105.22,348.11,319.71,222.87,136.71128107074568,57.62,161.98,53.59,152.23,232.41,195.93,73.55916030534351,254.56,130.71,131.4,153.79,394.59,236.88,56.43,233.45,52.4,137.89,183.39,63.31
333,154.63,234.71,133.48,235.94,227.47,51.46,106.9,352.97,325.34,223.9,137.89674952198854,58.28,164.2,54.26,155.19,235.21,199.05,70.30534351145039,252.51,133.26,132.51,155.7,401.55,234.36,57.32,236.86,52.735,139.63,185.33,64.06
334,153.35,239.64,131.46,234.31,228.11,50.91,103.07,348.45,323.67,223.04,135.64053537284894,57.53,162.73,53.98,153.81,236.08,197.14,71.08778625954199,252.18,132.62,133.42,154.66,398.8,230.32,57.79,233.56,53.1,139.91,186.02,62.5
335,154.8,245.38,132.54,235.19,228.17,51.17,105.53,350.16,330.27,223.2,138.38432122370935,57.26,165.21,54.48,153.36,235.56,198.61,72.5,251.86,133.03,135.0,156.59,405.9,223.76,57.92,232.61,54.3,142.12,185.51,64.55
336,154.53,247.36,127.85,233.63,233.41,50.71,106.11,349.84,332.77,225.43,139.34034416826003,56.9,167.77,54.14,155.48,233.86,199.38,72.50954198473282,247.79,131.55,134.54,158.53,411.34,217.18,58.6,232.03,54.12,140.72,184.25,66.22
337,156.39,249.35,128.1,228.18,237.88,51.13,108.96,357.62,332.05,226.19,138.83365200764817,56.85,167.07,54.0,157.52,235.04,201.44,74.1412213740458,246.47,132.21,133.46,159.29,412.5,215.4,58.69,229.21,54.47,140.6,181.51,68.07
338,156.88,251.3,129.74,229.81,237.07,52.44,109.02,365.97,337.58,228.66,141.8929254302103,57.19,167.74,54.54,160.69,234.86,202.41,74.21755725190839,249.73,133.49,135.14,160.5,414.97,218.05,59.29,231.32,54.46,141.05,181.79,69.04
339,158.98,254.21,130.21,235.47,240.99,53.43,110.02,370.89,339.25,228.79,139.06309751434034,57.67,168.5,54.51,161.24,234.84,203.07,74.81870229007633,252.46,137.81,135.15,160.81,417.65,216.5,58.72,232.12,54.53,140.2,184.84,69.04
340,158.68,252.62,126.85,232.93,242.61,53.16,109.57,368.68,341.12,230.94,139.7418738049713,55.97,170.27,54.91,161.22,237.11,207.33,74.58969465648855,247.18,136.4,137.67,161.67,420.89,213.89,59.52,225.97,55.11,140.82,184.3,68.73
341,154.43,252.3,125.91,228.88,239.3,52.83,106.7,359.92,330.66,229.16,137.87762906309752,55.04,168.88,54.32,158.54,233.86,203.72,73.912213740458,246.23,137.12,136.99,156.69,411.7,215.56,58.54,225.48,54.24,139.55,181.67,68.57
342,152.3,250.83,122.77,220.78,237.32,51.6,107.37,354.4,317.0,220.04,135.08604206500956,53.62,168.2,54.04,157.45,227.94,198.87,74.42748091603053,239.0,133.39,135.54,153.75,405.37,210.54,58.41,220.63,53.04,135.94,177.85,67.6
343,154.08,252.07,124.97,222.64,240.07,52.49,106.68,358.81,325.42,223.68,137.82982791586997,54.01,169.96,54.51,161.5,229.77,203.41,75.08587786259541,243.03,133.61,137.72,157.76,408.56,211.86,58.81,223.74,54.14,138.24,178.34,68.08
344,157.15,251.38,127.45,228.47,242.23,52.9,109.47,368.77,323.63,227.36,138.31739961759084,55.35,170.22,54.73,164.01,231.72,204.38,74.70419847328245,248.15,135.93,138.01,160.51,409.8,217.66,58.69,226.94,54.71,139.52,173.7,69.83
345,156.86,252.38,126.27,227.98,244.79,52.94,110.81,369.25,320.01,226.47,138.7284894837476,55.33,170.39,54.64,164.67,231.68,205.11,76.2118320610687,245.18,136.41,137.73,160.25,408.63,215.06,57.94,226.44,55.3,138.89,170.08,70.91
346,154.99,250.86,124.85,227.55,239.47,52.93,106.18,364.56,316.75,222.32,137.5812619502868,54.84,170.45,54.34,162.35,231.93,203.03,75.7442748091603,243.08,135.56,136.32,157.29,410.38,214.33,57.18,225.57,55.26,141.91,169.68,69.53
347,154.73,248.63,124.69,224.42,236.87,52.47,103.2,358.38,314.45,221.32,136.8929254302103,55.36,170.08,54.17,161.11,230.15,202.6,75.72519083969465,243.12,132.96,136.6,157.0,409.5,221.34,56.92,224.59,54.81,141.92,169.27,68.55
348,155.53,251.93,127.31,227.65,234.99,52.85,103.56,359.78,315.9,222.13,137.55258126195028,55.95,171.07,54.65,160.83,232.18,201.65,76.01145038167938,246.48,133.27,138.0,158.81,408.64,223.78,56.79,226.44,54.6,142.42,171.36,68.26
349,156.87,251.01,125.43,234.82,237.24,52.43,104.12,366.26,315.77,223.2,138.37476099426385,56.08,170.96,54.62,162.66,231.24,201.86,75.55343511450383,245.17,132.66,138.0,159.08,411.63,222.58,56.91,226.77,54.88,141.75,172.4,68.83
350,158.64,247.75,127.1,237.44,239.05,53.39,105.6,368.29,314.84,225.0,138.35564053537286,56.96,170.55,54.8,163.54,231.91,202.61,75.41030534351145,250.78,134.06,137.96,158.73,410.95,226.99,56.98,229.32,54.83,141.76,174.31,69.55
351,158.01,242.0,126.9,240.74,237.17,53.31,103.87,364.51,316.75,224.04,137.46653919694072,56.87,170.08,54.79,161.85,232.14,201.71,73.95038167938931,251.72,134.32,138.43,156.55,413.05,227.71,56.48,229.02,54.19,142.34,176.17,69.04
352,158.58,238.55,126.85,241.37,237.71,52.91,104.12,367.4,317.33,224.27,137.07456978967494,56.92,169.07,55.03,161.83,232.35,201.58,73.69274809160305,251.49,136.89,138.12,157.14,413.21,229.68,56.36,227.07,52.01,142.17,176.47,69.57
353,159.74,235.31,125.28,250.7,241.28,52.92,103.01,371.37,318.77,231.27,137.49521988527724,57.73,168.81,55.49,164.35,234.86,203.24,72.44274809160305,249.31,136.56,134.98,159.35,412.7,225.83,56.29,226.86,53.04,141.69,179.04,68.66
354,160.13,237.94,124.61,247.02,241.08,52.9,103.79,372.02,318.91,230.91,137.4187380497132,57.12,169.25,55.29,164.24,233.89,203.04,72.41412213740458,249.68,136.46,134.85,159.7,411.92,238.1,56.49,227.3,52.66,142.03,178.65,68.42
355,163.76,233.58,124.28,254.73,242.76,52.62,106.65,382.44,316.31,232.95,137.848948374761,56.89,165.53,55.28,166.05,233.24,203.2,71.73664122137404,247.4,134.51,132.88,160.89,406.72,236.2,56.38,226.63,52.84,141.66,178.84,70.41
356,164.12,235.16,125.06,255.62,243.46,52.96,108.08,383.44,313.23,230.74,139.3116634799235,57.48,166.2,55.5,166.06,233.78,203.29,72.39503816793894,247.3,134.17,133.46,160.2,405.85,234.62,56.65,229.66,53.83,141.35,177.0,68.95
357,164.52,235.74,123.54,250.32,243.84,53.33,107.59,388.72,311.43,229.2,139.1491395793499,56.24,166.04,55.64,166.17,232.45,203.67,73.91,245.71,134.17,135.85,161.0,407.96,230.84,56.98,228.11,54.77,141.6,176.24,70.61
358,165.0,236.85,125.89,249.92,244.02,54.07,108.45,391.45,311.01,230.05,140.93690248565963,57.37,165.97,56.24,166.44,233.38,206.05,74.11,250.79,133.74,135.95,160.0,405.64,237.48,57.3,230.14,54.85,141.85,177.18,70.37
359,165.92,237.19,125.9,252.66,239.76,53.92,107.75,388.16,309.96,228.19,141.51051625239006,57.09,164.84,56.04,165.66,231.69,203.73,72.8,253.81,133.95,136.42,157.76,400.25,238.14,57.2,231.32,54.56,140.9,176.99,69.24
360,166.51,236.82,126.74,252.76,240.16,54.13,108.73,384.7,310.9,229.81,142.51434034416826,57.0,163.39,55.65,165.0,232.64,203.59,72.4,252.57,133.35,134.84,157.54,401.74,236.42,57.15,232.05,54.0,139.83,176.33,69.38
361,164.09,239.52,127.13,248.06,234.65,54.02,107.78,382.78,307.34,227.81,144.04397705544932,57.0,165.59,55.48,162.94,231.47,202.74,74.04,253.59,131.84,134.79,154.74,401.1,236.09,57.05,232.31,53.43,139.08,176.04,68.84
362,162.23,244.64,126.11,248.34,225.73,55.03,108.41,373.94,308.31,226.25,143.91969407265773,57.38,167.08,55.91,160.4,234.59,203.13,76.14,257.24,130.98,135.79,154.02,401.49,240.19,57.34,233.95,55.31,139.88,176.57,67.99
363,164.51,242.77,127.35,247.28,220.7,54.77,107.91,378.05,310.77,225.18,144.62715105162525,57.85,164.96,56.16,160.29,236.93,202.81,76.27,257.89,131.94,134.86,154.48,397.89,240.31,57.33,234.96,55.31,140.75,177.38,68.0
364,163.81,241.19,130.48,245.14,219.01,54.17,107.97,372.92,309.32,223.17,143.4321223709369,58.19,165.37,55.55,157.57,236.98,201.36,75.45,259.89,131.36,134.91,153.25,399.16,246.26,57.18,234.08,54.43,140.56,178.18,66.96
365,166.27,239.85,129.64,246.54,219.46,53.79,110.3,371.3,306.45,222.5,142.79158699808795,57.99,164.49,55.41,155.18,236.35,200.61,75.7,258.36,130.29,134.65,154.62,400.28,242.58,57.29,232.98,54.24,140.0,175.86,67.22
366,164.68,239.58,130.15,242.27,217.16,53.47,109.67,371.0,302.78,218.99,141.32887189292543,57.22,164.43,54.67,156.27,235.58,196.91,76.61,257.38,130.4,132.78,152.79,397.25,242.39,56.64,229.6,53.31,137.15,174.66,65.59
367,162.13,240.76,131.79,239.22,209.45,53.13,107.07,361.5,303.12,216.29,139.19694072657742,57.18,165.22,54.95,151.76,233.88,195.14,77.23,260.9,128.92,133.99,148.87,397.35,244.43,56.53,232.15,52.81,137.72,174.65,63.54
368,158.17,238.68,130.46,237.35,208.86,52.07,103.03,348.83,302.61,212.5,136.82600382409177,55.67,161.98,53.77,147.92,229.62,191.6,76.61,259.43,128.41,132.03,144.76,389.37,242.78,55.82,230.41,50.84,135.17,172.42,61.98
369,164.9,240.24,132.3,245.28,213.21,53.18,106.05,357.54,307.6,216.0,140.20076481835565,55.87,163.84,54.36,150.43,232.9,195.21,76.75,262.63,130.08,133.07,148.65,398.07,244.48,56.39,234.32,51.93,136.4,173.97,63.11
370,164.5,239.91,133.98,243.78,213.13,53.26,106.4,357.53,312.71,215.49,139.92351816443596,55.87,163.62,54.56,150.21,233.88,195.14,76.19,265.51,132.48,133.12,148.3,398.69,243.11,56.37,235.93,51.77,137.03,173.5,63.5
371,166.02,238.71,133.7,243.57,213.79,52.76,106.27,361.05,311.67,214.66,138.2504780114723,55.26,162.63,54.12,151.12,233.24,192.36,75.58,265.275,133.1,132.93,147.9,395.56,241.84,56.07,234.68,52.08,135.96,175.33,63.15
372,168.21,240.95,133.41,250.57,219.34,52.78,107.14,368.75,311.84,217.69,139.04397705544932,56.07,163.37,54.39,152.51,233.33,193.26,76.36,266.69,133.6,133.02,149.97,398.87,243.77,56.37,236.24,52.1,136.91,177.93,63.11
373,169.45,242.68,133.11,248.38,216.31,53.06,107.3,368.77,313.63,218.74,140.38240917782028,55.91,164.21,54.32,154.05,232.42,194.75,77.2,265.02,154.35,134.92,151.72,404.95,241.87,56.38,237.32,52.16,138.53,178.35,63.29
374,164.78,242.84,134.78,239.96,216.27,52.96,103.99,368.71,314.28,216.79,138.9005736137667,57.48,164.02,54.26,154.33,231.09,196.5,76.86,268.72,152.36,135.32,149.45,401.46,244.57,56.18,234.09,52.21,138.1,176.57,62.9
375,164.25,242.46,136.33,235.76,215.1,52.91,103.76,372.62,318.24,215.95,139.1491395793499,56.75,164.03,53.86,154.14,230.37,196.03,77.21,271.4,155.95,134.4,149.52,398.1,245.81,55.84,235.95,51.99,137.3,173.93,62.98
376,165.23,243.75,136.96,239.56,217.63,53.0,104.74,379.53,318.89,219.35,140.1434034416826,56.14,164.74,54.11,155.54,230.99,198.63,77.77,270.9,154.49,134.93,149.71,400.44,244.27,56.03,233.82,52.61,141.02,175.77,63.28
377,166.94,246.9,137.27,239.73,216.71,53.44,106.21,374.99,321.54,220.62,140.38240917782028,56.01,165.96,53.96,157.08,232.27,199.09,77.99,271.6,158.0,135.24,151.83,404.89,244.98,56.29,235.15,48.71,139.32,177.26,63.5
378,168.5,248.7,139.96,236.68,217.76,53.54,106.07,374.16,322.7,221.32,133.86233269598472,56.76,168.98,54.18,156.03,233.63,199.89,78.6,277.65,159.74,135.9,151.23,409.36,248.2,56.44,238.63,48.17,140.11,177.11,63.51
379,169.56,243.65,142.02,236.14,213.52,52.98,103.99,369.86,319.26,218.56,132.67686424474186,56.09,167.97,53.88,153.41,232.75,196.89,78.11,277.66,160.11,135.98,150.84,410.26,250.25,56.41,239.6,47.7,139.94,173.69,61.93
380,170.98,243.22,144.57,231.78,214.69,53.26,102.93,367.67,323.48,220.74,133.67112810707457,55.96,169.41,54.32,153.59,234.63,199.86,78.56,279.93,160.16,137.0,152.19,411.66,248.44,56.53,240.0,47.49,139.71,172.82,62.25
381,167.5,244.28,143.24,236.77,212.11,53.26,102.6,358.94,318.54,219.32,134.55066921606118,55.39,169.08,54.13,150.94,232.84,198.27,78.12,277.42,160.63,136.98,148.52,409.95,245.8,55.68,236.61,46.72,139.59,172.8,61.41
382,171.94,245.2,145.11,239.59,217.42,53.74,104.07,371.76,322.09,224.34,135.2963671128107,55.99,169.75,54.46,155.77,235.68,201.0,77.99,277.94,161.0,137.03,153.33,412.11,245.06,56.07,238.47,47.41,140.3,177.04,63.08
383,173.6,244.37,144.5,238.29,218.58,53.23,104.28,380.5,321.74,225.02,134.72275334608028,56.73,169.48,54.48,158.0,235.61,199.98,77.55,277.32,161.82,137.14,154.09,416.04,242.91,56.15,237.87,47.55,140.05,184.38,63.22
384,172.62,244.83,145.64,228.2,215.19,53.32,103.93,375.98,317.05,224.08,134.1108986615679,56.87,169.27,55.02,155.65,236.17,199.6,77.61,280.98,161.59,136.97,152.99,418.54,244.02,56.09,242.35,47.32,140.58,183.65,62.7
385,172.52,244.7,149.15,224.45,211.64,54.09,101.97,374.4,319.22,227.77,133.67112810707457,56.52,170.42,56.26,155.12,237.13,202.83,77.62,282.51,161.54,137.98,154.53,414.74,242.43,56.32,245.99,46.88,141.55,183.42,62.32
386,172.85,246.63,148.48,222.76,211.41,53.65,101.3,373.35,322.71,232.81,134.27342256214146,55.81,168.37,56.44,155.46,236.88,202.59,77.9,281.03,161.69,139.16,155.58,420.05,237.58,56.55,248.55,46.25,141.66,184.15,61.91
387,170.01,247.96,146.39,217.74,207.95,53.7,98.62,364.8,321.54,230.33,132.79158699808795,54.97,168.1,56.4,151.91,234.75,199.37,78.02,280.75,159.85,140.51,156.39,419.7,238.43,56.46,248.12,46.02,141.56,179.31,60.01
388,162.81,246.73,142.45,206.99,203.08,53.06,95.96,354.72,318.87,220.66,131.8546845124283,54.64,166.88,55.73,146.97,229.26,197.56,77.05,277.01,157.87,140.44,151.26,409.06,237.55,55.84,240.41,45.58,141.23,172.95,57.79
